Entry	Gene names  (primary )	Gene names  (synonym )
C9JRQ0	ST7	
D6RIZ9	SMAD5	
H0YDL1	AHI1	
H7C1A9	GTF3C2	
H7C1W4		
H7C4L5	LTBP1	
F5GZV9	MEFV	
A3KFL5	EXOSC2	
D6RDX4	ADGRA3	
A0A2R8Y7D4	CCDC88A	
K7EQ85	AARSD1	
C9JU18	HYAL4	
A0A3F2YPB8	ZNF266	
A0A494C0A8	TBK1	
E7EQD9	MYO1B	
K7EJD0	PLIN3	
A0A2R8Y2H5	SHANK2	
H7C4Z3	LST1	
H0YI67	MCRS1	
F8WDN8	HS1BP3	
A0A3B3ITL8	SORBS2	
J3QLA1	CDH16	
H3BSZ3	COQ7	
C9J6E5	EIF4E3	
D6RGX9	SPINK6	
Q5SW12	FAM171A1	
H7C320	GALM	
A0A5F9ZI60	MUTYH	
C9JDT0	SCG2	
F8WDJ0	CCDC66	
Q5VXM9	RPF2	
H7C538	CADPS	
J3QR66	TBC1D26	
J3QR22	TMEM241	
A0A590UJV8	NNT	
C9JNV3	LSM8	
E7EWE7	PTH1R	
C9JHC0	BRPF1	
B8ZZI9	AFTPH	
F8WDW1	CARF	
J3QRG6	CDKN2A	
B8ZZP2	SLC3A1	
C9JY59	FAM131A	
A0A5F9ZH31	ADK	
J3QKP9	DUS1L	
C9J5J3	NAA50	
C9IZC3	SPATS2L	
E5RGC7	MRPS28	
J3QRW4	SNX11	
A2A3G7	MCF2L	
E9PRI8	TXNRD1	
K7EJA6	TPGS2	
E7EWZ4	USP42	
C9J3S3	GAL3ST1	
J3QSF2	SLC12A4	
C9JR96	MME	
E9PRW9	STX5	
J3KTP0	LRRC37B	
H7C3G8	IRAK1	
E9PS22	FUT6	
E9PDR0	PCCB	
F6SDX0	NPIPB5	
M0QXB3	ZNF418	
B0QZE1	PHF8	
A0A088AWN3	DOCK9	
K7ENB2	SHC2	
M0QZW5	FOXA3	
H7C411	CCNT2	
E9PDU6	CNN3	
H0YJS1	EML5	
E9PFI2	STXBP5L	
K7EPC5	NOL4	
A0A0B4J1S5	DFFB	
J3KSX2	TP53I13	
R4GNJ7	VXN	
I3L325	CRYM	
H7C4P1	ARHGAP25	
B5MCQ6	HDAC11	
Q5JY65	CRNKL1	
A0A0C4DGR5	ZNF496	
C9IYE1	CADPS2	
H3BRG5	STARD13	
C9K0J2	UPP1	
A0A087WWW8	CABIN1	
D6RFH6	TMEM108	
H7C527	PIK3CB	
F8WBZ8	HEPH	
D6REA8	FAM135A	
H0Y607	FAM149B1	
H0YM20	TEX9	
H0YBT4	DPYSL3	
F5GX62	RAP1B	
H7C452	DDX18	
H0YAI9	NSA2	
D6RCC2	DKK2	
A0A087WZ16	IFFO1	
G3V3M1	EGLN3	
E9PIY8	ZNF195	
H0Y9K5	ADGRL3	
H0Y4B4	RFX5	
H7C1L7	NAGK	
E9PNB8	EFEMP2	
G3V497	EML1	
H3BLX8	C9orf85	
I3L293	CREBBP	
E7ESG2	CLSPN	
E9PDI4	LAD1	
H0YL97	TBC1D2B	
E9PIC7	LETM2	
E9PMP8	TTC3	
C9J9Y4	ST3GAL6	
H7BYR8	MBP	
C9JDP4	HGF	
A0A0A0MRE7	BCL2L11	
C9JLR4	UBXN4	
E9PRH8	SYBU	
E9PIK1	PLEKHA7	
H3BP01	ZC3H18	
H0YDQ6	PUM1	
G3V5I9	CDRT4	
A0A087WYG2	MAPK8IP3	
H7BY97	COL16A1	
F8WF32	RPN1	
H0YNC9	TMEM266	
G3V303	CHD8	
D6RE70	MRPS18C	
A0A087WSW8	PCDHA4	
A0A087WT55	DCP1A	
M0QY57	CFLAR	
B5MCF8	MPV17	
K7ES23	KDM4B	
H3BUU4	ZNF778	
C9JNZ5	BOD1	
H7C572	MSH5	
H0YAH0	PCDH7	
E5RG86	PTK2	
B1AKN6	NFIA	
A0A0D9SEZ3	TCF4	
H7C371	MLPH	
F5GYV2	SEPTIN10	
A0A075B6H4	KAT14	
F5H7F8	RAB35	
E5RFP5	ABCA10	
A8MYG7	B9D1	
R4GMX4	SFXN2	
A0A087WW33	CD24	
A8MZ54	STX1A	
H7C1L0	PRKAR2A	
F8VUA5	RAB5B	
I3L3J7	BAIAP2	
F5H697		
H0YCE2	ANP32E	
F5H2W9	ATF7IP	
C9JTB0	IKZF1	
V9GY93	TMEM165	
J3QRV9	ERAL1	
J3QSD2	NDEL1	
X6RB39	MAP2K3	
H0Y8J3	SGCB	
C9J173	INPP1	
F8W8R5	ZNF345	
A0A494C0D9	PPARG	
A0A087X0C6	BARD1	
H7BZ77	TSC22D4	
K7ELY2	STX10	
L7N489	ENKUR	
F8WC54	ADAM9	
F8WAU7	SEC22A	
Q5VT36	ZNF669	
E9PQJ6	BET1L	
C9JP16	CRTAP	
F5H7A8	CCDC189	
H0Y2P7	CCNF	
H0YDQ1	ALG8	
H7C1Z9	FKBP14	
H0Y3T6	SDF4	
H0YG40	SLC15A3	
A0A2R8YCM3	SLC6A1	
H7BXS9	TNRC18	
A0A0D9SER5	CDK11B	
C9J3K5	RETREG2	
E9PIW7	PCSK7	
E5RJQ1	ADAM28	
H7C3E3	MYL7	
K7EL32	THOP1	
A0A1W2PPE6		
I3L537	LCMT1	
F2Z2C3	BCL2L13	
F5GXI7	CAPRIN2	
E5RIV6	EXTL3	
D6R961	PAM	
E5RFN4	ADGB	
K7N7A0	ABHD14A	
D6RFK4	SLC9B1	
F8WEH3	SEMA4F	
F2Z2M1	LST1	
A0A5K1VW67	AK2	
C9JBS6	RAPGEF5	
A6NJA2	USP14	
C9JC07	MYADM	
H0YL86	DAPK2	
E5RHN8	SCIN	
D6RCR4	DBN1	
G3V5K1	SEC23A	
A0A087WUA6	YJEFN3	
K7EQK1	ALG1	
B1AP61	WASHC2A	
U3KPZ8	TAS2R1	
J3KS25	EIF4A1	
K7EJ10	RHBDF2	
C9JVY5	PALM2AKAP2	
H3BPP6	IST1	
A0A2R8YFC9	SPAST	
H3BR68	ALDOA	
C9JTK6	OLA1	
G3V290	GPATCH2L	
A0A1D5RMP4	TRPS1	
H0YFZ5	PDCD2	
H0YAV8	POLB	
H0Y4S7	RBCK1	
K7ELJ8	DNAJC7	
H0Y3C6	FHAD1	
E9PNE3	ING4	
F8VPF7	HVCN1	
E9PJX2	ST3GAL3	
E9PQ63	CBR1	
G3V4E6	ZNF410	
E5RI75	MTERF3	
F5GZT7	PPOX	
H0YNR1	DUOXA1	
M0R2Y5	MUC16	
H0YHF6	FBXO21	
K7EMT1	KIAA0100	
C9JWG0	UGP2	
H3BRN4	ABAT	
E9PR45	SAMD3	
H0Y5G3	VGLL1	
M0QZD0	DNAJB1	
A0A494C0N0	PARN	
Q5T3H5	RGS7	
J3KRD7	THOC1	
M0R3J0	PLEKHG2	
F8WBG8	DBNL	
H3BT42	NPW	
M0QYV5	CLPP	
H0YM45	TNFAIP2	
C9J8U1	SPECC1L	
U3KQR1	ADCY3	
H0YCM2	AOPEP	
A0A2R8YHB5	FSIP1	
F8VS33	OSBPL8	
H7C3Z2	FLVCR1	
F5H8J9	CADM1	
E9PQ51	WEE1	
J3KRZ2	DYNC1LI2	
E7EVY3	CAST	
K7EKW9	FLOT2	
J3KS93	EIF4A1	
H0Y9U4	RETREG1	
Q5VVR8	TCF7L2	
C9JVC8	DTX2	
A6PVH5	GUCA1A	
A0A087WYV5	SLIT2	
H7C2H3	SCLY	
A6NDZ7	PRRG3	
H0YE07	RNPC3	
A0A494C0B0	FOXP3	
H7C0H3	SUGCT	
C9J296	LAMB1	
E5RIZ5	PPIA	
E5RII1	CHCHD7	
E5RIK4	PTK2	
J3KSW3	PSMD11	
C9J0J5	ZNF808	
M0QZL6	CRLF1	
H0YKH5	TLE3	
D6RDY4	AXDND1	
H0YN07	IPO4	
A0A087WX43	ALG13	
A0A087WZG5	WWOX	
H0YJN6	PPP4R3A	
C9J3G8	FAM98A	
F5H024	WSB2	
H3BSL8	DDX19A	
F8W1T8	CLEC17A	
A0A1B0GV28	EXOC1L	
X6RL83	CERCAM	
H0Y3Z0	KCNQ5	
C9JNU6	HIGD1A	
F5H7E4	POLE	
K7EM06	TRAF4	
H0YAJ6	TTC39B	
A0A3B3IU52	HDAC8	
A0A1B0GX50	AXIN2	
A0A1B0GVB1	SLC12A5	
A0A0J9YXL1	KIAA0355	
A0A1B0GU81	CACNA1A	
A0A2R8Y7Z2	ST3GAL3	
A0A2R8YCJ4	RNASEH2B	
H0YN77	PATL2	
A0A2R8YEC5	CD55	
A0A3B3IU45	MCM4	
A0A3B3IS49	WDYHV1	
A0A3B3ITG1	LAMA3	
A0A0U1RRJ0	NRXN3	
A0A1B0GUT5	C10orf67	
A0A2R8YGP5	SMARCA4	
A0A1W2PRZ0	HLA-C	
A0A140T9T5	DDR1	
A0A2R8Y4L2	HNRNPA1P48	
A0A0J9YW49	MED16	
A0A1W2PRG1	PIGT	
A0A1B0GVV0	GRAMD1B	
A0A2R8YCW0	CCDC88A	
A0A499FJR9	ZSCAN32	
A0A1B0GV29	SP2	
A0A3B3ITM0	GNAI1	
Q6ZR64	MXRA7	
F8VX74	KCNJ15	
A0A1W2PQA8	PAX6	
A0A087X0R2	MDC1	
K7RE46	KIR2DL4	
M0QXV4	ZNF780A	
B7Z7G7	VPS45	
A0A0A0MTS5	LAMA3	
B8ZZU8	ELOB	TCEB2
B7ZBP3	MALRD1	
A0A0A0MR90	BCL2L13	
K7EPY3	NLRP7	
J3QQW5	SLC16A5	
C9JDX1	C1GALT1	
H0YFP6	PMFBP1	
H0YAM9	PLXND1	
O95086	CLN3	
A0A0G2JHB4	MSH5	
A2AB11	FLOT1	
M0R1B1	ZNF649	
E7ESA6	PTK2	
E7EMX4	TPH1	
A0A2R8Y634	OOSP1	
Q96B60	NT5E	
G3V540	SHMT2	
B1AK61	HHAT	
A6PVY9	NHLH2	
J3QRM0	RBBP8	
F8WB51	PTPN12	
B7Z332	REEP5	
Q96DN7	BOC	
A0A0S2Z6F0	HM13	
D6RI03	TSPAN17	
H0YKZ9	APH1B	
H0YIV9		
H3BRL9	NTHL1	
G3V4C0	CLMN	
A0A0G2JH42	SAPCD1	
E9PPQ5	CHORDC1	
K7EL49	ZNF529	
Q8NBU1	STK3	
H3BTI6	METTL22	
E9PNB3	TP53I11	
H0Y955	METAP1	
I3L520	DNAH2	
K7EPJ0	ATG4D	
H3BPA2	BCO1	
B4E3T5	CASP10	
H0YLZ5	MOK	
A0A087WSZ7	PDE4D	
B4DVN3	MAEA	
A0A2R8Y422		
B8ZZ07	RHBDF1	
A0A590UK38	NFIA	
A0A590UJK0	ERCC6L2	LOC375748
G3V1C2	KRT40	KA36
C9JWJ4	RNF20	
K7EIF7	CIRBP	
A0A087WW72	RAD54L	
V9GYK6	SLC4A11	
F8VW24	IRAK4	
J3KRU5	SAP30BP	
A0A0G2JMM7	OSCAR	
F6XY72	NME2	
Q3KNR6	ST13	
A0A1W2PR69	ST3GAL5	
A0A0C4DGT1	ACACA	
Q9BYK2	RPS21	
H7C5J4	CNOT3	
G3V150	B3GAT3	
A0A0G2JLR5	RASSF7	
A0A087X1N3	RPP40	
Q6NXQ3	GPX3	
A0A1W2PRL0	GOSR2	
E9PI11	MUTYH	
A0A0C4DGJ8	ETFRF1	
B4DDF4	CNN2	
Q6NTG3	CRLS1	C20orf155
D3DNG8	AGTR1	
H7C4X7	SCG5	
G3V4Q2	SEC23A	
F5GWQ8	CLUL1	
B4E1M0	MSANTD2	
A0A0G2JPS7	VSTM1	
A0A0G2JM47	MUC20	
A0A0G2JNH1	NCR1	
E9PJD9	RPL27A	
E9PQK2	BBS1	
Q96LV9	TRPM6	
B7ZL48	PARP15	
B3KWE1	HARS1	HARS
Q5FC07	IL6ST	
B5MCD3	HOXD12	
Q86VH3	KLHDC4	
E9PK98	OSBPL9	
B4DN26	PLAT	
J3KNR3	QRFPR	GPR103
A0A0A0MR27	CCDC14	
L0E130	OPRM1	
B4DJG1	HLA-DQB1	
B7Z931	SEMA4F	
H3BV68	VPS35L	MGC16824
F8WEI0	PYCR3	
I7HHH9	C12orf75	OCC-1
A8MWU7	GABRG2	
B3KN26	NMRK1	
H3BMD8	ARPP19	
C9JB05	TMPRSS2	
S4R2Y1	TCTN1	
A0A087WVR3	UHRF1	
B4DK72	PDE1B	
C9JIY9	NUP35	
Q6P163	APOC2	
A0A0A8KB88	MDM2	
C9JY79	SPTBN4	SPNB4
F5H7J9	LRP6	
F5H5T6		
A0A087X0F9	CNOT3	
Q9UHL7	CDK10	
C9JLN0	CARS1	
A0A0K2YUJ3	ALK	
J3QKW0	SAP30BP	
I3L2S8	NDE1	
Q1PHJ2	GLIS3	
G5E9N2	TRO	
M0QZR2	ZNF615	
B7Z4G6	TMEM185A	
E7DBM8	CACNB4	
A6NIW5	PRDX2	
Q5VXG6	SPATA21	
H0YMR7	FAM153B	
A0A087WT53	MAGI1	
C9JAY7	ATG16L1	
K7EM15	LGALS3BP	
K7EIP0	ACP5	
A0A0A0N0M3	TARDBP	TDP43
F8WE63	LMBR1L	
Q16446	B2M	beta 2-microglobulin
C9WSJ3	HGF	
A0A0A0MRV2	EBPL	
A4QPE4	SPTBN2	
Q7Z4P9	TMEM179	
B4DTF2	ANXA8L1	
E7EQL6	PRODH	
H3BLV3	BTBD7	
G3XAC1	SLC26A6	
H0Y4M1	EFCAB5	
G8JLA1	RDH13	
I6LM39	MECP2	
B7ZB85	LARGE1	LARGE
I3L359	CORO7	
A0A087X1P7	DDX52	
A0A0G2JIM1	ATF6B	
A0A0C4DFM4	RMDN2	FAM82A
A0A3B3ITS1	SSH2	
A6XND0	IGFBP3	
B5MBZ3	INPP5J	
B7ZCJ6	VARS2	
E9PQR9	GSDMD	
F2Z2J0	SETD5	
F5GWL5	TULP3	
Q9NSS8	SNRNP40	DKFZp434D199 WDR57
Q5JPC9	ABI3BP	DKFZp667H216
F2Z2Z7	MCCC1	
Q4FAT2	EDN3	
E5G745	GLS2	
A0A384DVL8	DSCAML1	
E9PPB4	PEX19	
Q5T196	FLAD1	
Q32MN6	TBP	
B7ZB24	MPDZ	
D6R9N2	FAM86C1	
Q6MZR2	LYSMD4	DKFZp779J2370
C9JYI1	PLS1	
A0A140T958	HLA-DRB1	
C9JQB3	RALB	
C9JJH2	MFSD6	
E5RJR0	ANXA6	
H3BNA1	USP10	
Q5TEE8	AGPAT4	
A0A0B4J2C3	TPT1	
Q5MJ35	POT1	
H0YLC6	GATM	
A0A0G2JQU7	DHX36	
D6R9P0	DCTD	
B1AK87	CAPZB	
A0A1W2PS54	KCNMA1	
Q68DU7	BET1	DKFZp781C0425
I3L4Z0	SERPINF1	
A0A0A0MRB9	IL1RAPL2	
J3QRB5	CDK5R1	
D6RIA8	SULT1B1	
G3V3P9	OTX2	
F6UVQ4	ACTA2	
J3KTI9	SPECC1	
H0YA08	NPHP4	
A0A2R8Y6Q9	AUTS2	
F8W6L4	RNFT2	
H0YFX9	H2AJ	
A0A140T914	HLA-DPA1	
C9JRD8	CITED1	
C9JLY8	SPECC1L	
H0Y3W8	SLC16A10	
J3QRP6	SLC9A3R1	
A0A494C1G0	ABLIM1	
H0YN18	PSMA4	
H7BZC7	NRXN2	
C9JA11	CA5B	
R4GNG3	GIT2	
A0A3B3ITB4	RIT2	
C9JTD3	STARD7	
J3KPD6	HCK	
H0Y8L6	ARL10	
G3V259	ZDHHC22	
E9PGM1	EIF4G1	
A0A0A0MSB2	FSCN1	
A0A0C4DGV3	NADK2	
E9PM34	EPS8L2	
H0Y5B5	PBRM1	
K7EKV1	PDE4A	
E5RGW4	NPM1	
H7C1V6	PARL	
E9PLN0	MYB	
E9PQ40	FGFR1	
E5RGS9	CHRAC1	
K7EKM4	SRM	
A0A494C174	RORC	
J3KST1	ADAP2	
E9PLR0	NUCB2	
Q5T9Q5	SUCLA2	
F8WDL9	NUB1	
A0A0A6YYC8		
E5RHJ3	CARD8	
H7C3V4	KCND1	
H0YJL1	PPP1R13B	
F5H520	LAMB2	
H0Y940	COL6A6	
H0YCP9	GRINA	
H0YF54	VWA3B	
J3QS93	DCC	
I3NI21	TMEM159	
H0Y329	WDR45	
H0YI49	G2E3	
H7BYS2	SERPINB10	
H7C4I5	CLASP2	
H0YLT2	CDK12	
Q5VY93	ARHGEF2	
X6R7N2	SPANXN4	
E7ERL8	NRXN1	
J3QS60	ARHGEF15	
A0A087WT51	MRPL46	
C9JBX2	FRMD4B	
E9PJJ8	BANF1	
A0A2R8Y5L8	CDC14A	
A0A087WZG0	TSGA10IP	
M0R2R8	CD22	
M0R2W6	ZNF584	
F5H481	ETFBKMT	
Q5SVJ9	KCNMA1	
F8WD50	SLC26A5	
F5GWE9	RERG	
U3KQ22	POLE2	
E9PKJ1	NPAT	
E9PRL8	DHCR7	
C9JJG6	DALRD3	
C9JCE0	AFF4	
H3BM18	IFI16	
A0A087WXE2	RPUSD2	
A0A087X1C0	CBWD6	
F6VDH7	ST13	
H0YDF1	POLG	
F8W180	MYL6	
F8VUA7	OSBPL8	
J3KQ61	BRD1	
C9JIV5	SFXN5	
F8WCQ5	LGALS1	
E9PI65	HSPA8	
H0Y6M9	MCM9	
H0YJ98	ITGA7	
A0A075B7D4	IGKV1OR2-108	
H3BTM8	PSMD7	
E5RG76	ADGB	
H0YNX6	ETFA	
F8VRK2	PPHLN1	
I3L460	ARHGAP17	
K7EJV5	CIRBP	
H7C0T8	DALRD3	
G3V2T8	TMEM229B	
H0YN00	MYO1E	
E9PBC5	KLKB1	
H7BZ93	SETD2	
H0YGT5	RAD51AP1	
B1ANL0	ALPL	
F5GYP8	RASSF8	
H7BZJ1	MTMR1	
A0A087WTP0	PGAP3	
H3BTY3	GRAMD2A	
K7EQY4	CATSPERG	
J3KSN5	USH1G	
K7EP10	ZNF524	
H0YIP0	MARS1	
S4R3R2	ANKRD10	
A0A087X0I6	MARK1	
F2Z2W5	SMPD4	
H3BV89	ADAT1	
K7EN05	ELOF1	
C9JG19	CXCR2	
H0YEV3	CD44	
H0YJT0	NRDE2	
F5GX19	LAMTOR1	
D6RIC7	AMOTL2	
A0A590UJT0	LRP8	
F8W1E0	PXN	
E9PHZ1	ECE1	
E9PNY1	ZFPL1	
F8WEC8	PMPCB	
A0A286YER0	PTRH1	
B1APF9	PRKACB	
D6R942	MEF2C	
C9JIV3	RNF216	
K7ER16	FARSA	
H0YCK0	PLPP5	
E9PM12	TCIRG1	
H7C3H7	CHD3	
A0A2R8Y7Y3	EPB41	
F5H2K4	ARMC6	
J3QLF6	GRB2	
I3L2B6	STRA6	
A0A0A0MST1	IKZF1	
C9JKR3	SEMA5B	
H0YIU5	DIP2B	
H3BPB4	SH2B1	
J9JIF2	SMIM21	
F5GYS3	BAD	
E5RGJ4	UBXN2B	
F8WCC1	CHTF18	
H3BM37	NETO2	
E9PMX4	TSPAN4	
B1AJV1	ZNF81	
J3QS49	SLC39A11	
E5RK00	DCTN6	
F5H5H9	PTPN6	
F8W9P3	TRIP12	
E5RHE6	ITGB2	
J3KPA4	VEGFA	
S4R313	PALMD	
M0R0Y6	HNRNPM	
H3BMX0	NUP93	
E9PD41	CD8B	
G3V4H5	METTL17	
H3BTP3	TCF4	
H0Y3V9	RPL36A-HNRNPH2	
H0YNP1	GLCE	
A0A0A0MSE1	ERBB4	
Q5T4L2	CREB3L4	
H0Y6R0	CDC42BPA	
G3V428	IL11RA	
A0A5F9ZGZ3	ARHGEF9	
E9PSA1	CD151	
J3KSW1	PIK3R5	
D6RJ04	HNRNPH1	
K7EJD6	RHBDF2	
C9JGF3	GGT1	
H0YJH0	SAV1	
H3BRT7	AKTIP	
E9PNG7	PACS1	
H0YBP0	TBC1D32	
F8WE83	RENBP	
H3BN57	BLOC1S5-TXNDC5	
A0A087WZP4	FAM72B	
H0YM73	SPG11	
I3L1F8	ASGR1	
H0YDH8	ABCC8	
H3BVB3	FAM214A	
H0YB31	GAB4	
B0QYB2	KCTD17	
E5RGJ2	EMC2	
F8WAR9	SLC37A3	
A0A0C4DGY7	MYCBP2	
A0A087WWQ9	IKBKG	
D6RIW7	SLC38A9	
R4GNH3	PSMC3	
H3BRC3	CMC2	
K7EJL2	ERCC1	
A0A087X225	IQGAP1	
K7ELK5	PLPPR3	
Q4VXW3	OGFR	
F8W787	CTSD	
G3V267	GSTZ1	
H7BZT9	SLC41A2	
E5RHH4	YIPF5	
H0Y963	MTRR	
E9PJM7	SWAP70	
C9J636	PLSCR2	
E2QRG9	UNKL	
H0YF29	C8orf82	
A0A075B774	ABCA8	
H7C5K4	CCDC80	
K7EQ70	MPPE1	
G3V5S4	PAX2	
E9PKJ6	RAET1E	
H0YL89	BTBD1	
E9PDF6	MYO1B	
M0QZR8	POLD1	
E9PKP5	ZNF720	
J3KTB8	ACE	
D6RC97	MCTP1	
D6RF51	PACRGL	
A0A075B7F5	AK9	
S4R351	BNC2	
F8WCY8	ABCC5	
M0R3G9	PLD3	
E5RHD4	E2F5	
F8WD83	METTL15	
D6REZ6	RBM47	
K7ERW9	GET3	
M0R2Q2	TIMM50	
K7EKH8	ERC1	
C9JB90	RAB6B	
F8VSH3	PRKAG1	
M0R303	TIMM50	
F8W1Q1	NR2C1	
C9J5T4	FOXP1	
K7ES95	LZIC	
C9J4G2	PHOSPHO2	
M0R176	MRPL51	
E7EVW7	HCLS1	
A0A0C4DG31	REXO4	
Q5JWG2	PTPRA	
E9PM10	KCTD21	
K7EL95	QTRT1	
A0A0G2JLA1	IL4R	
V9GZ24	SLC25A16	
C9J702	DZIP3	
B9A035	NT5C3A	
K7ELU5	ZNF571	
H7C1D6	CFAP221	
K7EPV3	RHBDF2	
A0A0B4J1W6	DMD	
J3KRH4	ISYNA1	
A0A0D9SFN7	SRP54	
E9PBZ2	HPGD	
K7EQG8	ZNF875	
E9PE10	RAVER2	
Q5JU97	ZBTB43	
F8WDY0	IFT22	
C9J5J2	IAH1	
F8VS14	CNOT2	
A0A2R8YEE8	SMARCB1	
H3BTG8	VWA3A	
A0A494C0G0	TPM3	
C9JNE0	ITGB1	
M0R1Q6	ZNF563	
H0Y8H4	NEDD4	
B0QYQ6	KAZN	
H0YNX3	MORF4L1	
H0YDH3	NADSYN1	
F8WBE4	ZNF277	
I3L2I6	SGSH	
F8WCE8	PTMA	
U3KQV5	GZMM	
E9PDS8	UNC5D	
I3L4M5	CEP131	
A0A087X0M4	SLC4A1AP	
I3L4S1	SLC7A6OS	
A0A087WU62	MRPL45	
A0A494C067	TNS1	
D6R9N0	MATR3	
E7ENX0	P4HA2	
F8WAK2	GIT2	
D6RFK0	JADE1	
E7ENI9	ZMYND11	
F8VP43	TSPAN31	
A0A0A0MT17	SPAG6	
H0Y923	PACSIN2	
F8VS19	ZNF844	
Q5R3C7	C1orf105	
F8WEI3	DDX56	
H7BZB4	C2CD3	
F8WF78	KLHL18	
H0YA25	SNX24	
F6TDF5	ZEB1	
J3QSS3	ABCA2	
E7EQY4	MTA3	
C9JSB1	IFT80	
F8WEN9	ATP6V0D1	
Q5SYZ4	CRABP2	
H0YI52	DDX23	
F5H172	CLSTN3	
E9PN60	CTSH	
Q5JQP3	POLL	
J3QT17	SUMF2	
C9JQI2	SCG2	
V9GY84	DONSON	
F8VXT4	MLF1	
H7C0D0	CYP51A1	
J3KSK5	STRADA	
A0A494C0S8	UROD	
K7ELK9	ABCA8	
C9JF13	EIF4G1	
A0A0B4J1T6	CBWD1	
D6RIZ8	RBPJ	
E5RJ92	ENDOV	
Q5JRQ0	SNX14	
J3QKK1	ALDOC	
E7EMB6	DNPEP	
H7C4R0	C3orf67	
A0A0B4J2B1	PIK3C3	
H7C080	NPAS2	
Q5JRL0	PAGE2B	
F8WEY9	SLC25A25	
Q5JXX6	MORF4L2	
D6RB19	PPWD1	
E9PMU3	EED	
H0Y2U5		
H0YBQ6	TG	
H0Y5E4	CD44	
C9J0E9	PSMD6	
J3QR45	SPDYE4	
G3V3F3	PAX8	
F8WAM1	UQCC1	
H7C1S5	ADCY3	
H0Y2L7	HMGCL	
D6REE0	FAM153A	
M0R258	ZNF432	
C9JZT2	EIF2AK2	
E5RI30	HMMR	
E9PRX1	BTN3A2	
B7ZC34	ETNK2	
Q5JWQ2	NRP1	
H7C5Z0	RGS11	
D6R9T0	HNRNPH1	
A0A087WYX6	DISC1	
D6RHE1	ANK2	
H0YCJ3	SGK1	
C9J6B0	MADD	
F8WE23	RBM5	
H7C4E9	SMARCD3	
E9PJV0	ALDH3B2	
E7EQI7	WASHC5	
Q5TAQ7	DCAF8	
H7C3B4	PSMG1	
H0YJN8	GSTZ1	
A0A0D9SG04	COBLL1	
H7C1T1	SEPTIN2	
A0A0A6YYA4	CCDC7	
F5H0Q0	DUS1L	
D6RE69	ZBTB38	
F6SII6	ZBTB8OS	
C9JUF0	EIF4A2	
E9PQ33	TTC39A	
J3QRW7	C17orf75	
C9JA17	ATP6V1A	
A0A087WXV6	OTUD5	
M0R283	AKT2	
E5RJU9	MTDH	
A0A075B7D2	BABAM2	
H0YBX0	DST	
A0A087WVN4	FDPS	
F5GWB7	NOP2	
G3V3Y9	HSD17B6	
E9PDD6	BCL2L13	
E7EVV8	FAAP100	
H0YFL1	PDE2A	
J3QS68	RNF135	
H0YHH1		
G3V472	PLD4	
A0A087WV21	AMBN	
C9JQT8	BTN3A3	
H0YHI8	PPP1R12A	
D6RHX4	NFASC	
E7ETB4	CLU	
A0A0A0MS79	NCKAP5	
J3KT64	TSPOAP1	
H0YII4	DDI2	
Q5JVN7	CD2	
H0YEI7	EIF4G2	
F6RA56	ZNF250	
A0A0C4DG14	CRYZL1	
A0A0A0MS70	MYD88	
K7EN45	PIN1	
C9J5X1	IGF1R	
E9PBI7	TRPM3	
E9PS78	CTSB	
I3L4T3	TBC1D28	
H7BYE3	ADAMTSL1	
F8W8E5	PNPLA3	
M0R3B9	MAG	
Q5SVZ7	ZMYM1	
R4GMR2	DPP7	
A0A452Q6Z5	ARHGAP21	
E9PCV1	ST7	
M0QY43	MYH14	
A6ZJ87	MCHR1	
F5H6I3	NELL1	
H0YK40	CD276	
C9J038	WWTR1	
H7C3K0	ELN	
C9JDR7	DNAJB6	
H3BTW8	ERN2	
F5GYF8	SIPA1L1	
H7C0Q8	CLCN2	
F8VV58	RPH3A	
D6RC45	NFKB1	
A0A0A0MTG5	IL7	
J3KR45	SPAG11A	
A0A286YEX3	IL10	
J3KS52	CD300LF	
A0A087WZ19	BARD1	
D6RBU0	ADAM29	
K7EPM7	MPP3	
H0Y778	NOL4L	
H7C2Q6	STRC	
H0Y5R6	UROD	
M0QYX4	EVI5L	
C9JLP2	STEAP2	
H0YIP3		
F8WDG2	ARMH1	
A8MQB8	FMR1	
A0A5F9UN28	KCNAB2	
A0A2R8Y720	TBCE	
F5H550	CLEC18C	
Q5JX66	TP53INP2	
A0A087WYX9	COL5A2	
E7ENF1	C12orf43	
F5H095	FAAP100	
E9PRD8	CDON	
H7C5A2	EMC1	
I3L3K4	KCTD13	
A0A2R8Y4T6	LOC112694756	
H0YAI8	IFT172	
C9IY94	SEPTIN2	
M0QZ03	GPR108	
B1ALC2	ZNF618	
H0YMI1	UACA	
M0QX69	UBE2M	
F5H5W7	KDM2B	
F8WE67	EDEM1	
C9JPS6	SLC39A5	
H0YER0	PABPC4	
R4GN37	MAP2K4	
F5H467	ZNF268	
D6RBT9	CDH9	
A0A0B4J2B9	TUBE1	
H7BZQ0	GABRG3	
E9PKB6	ATP6V0B	
H3BPV8	EPB42	
H0YC43	RUNX1T1	
C9J8Q5	ALDH5A1	
H7C0Y5	CSNK1E	
A0A0D9SFF3	HIVEP1	
M0R0M7	STXBP2	
E9PIB0	PPIE	
H0YEX4	CDON	
D6RDN6	ALPK1	
I3L104	URI1	
J3KNJ4	ASCC3	
